quant,bits,group,rb,rc,rdt,layer_mode,ppl
hadamard,4,256,4,12,20,all,55.7072
hadamard,4,256,4,12,20,mid,19.8863
hadamard,4,256,4,12,20,late,18.1883
hadamard,4,256,4,12,20,early,13.1717
hadamard,4,256,4,8,160,all,46.1803
hadamard,4,256,4,8,160,mid,18.3787
hadamard,4,256,4,8,160,late,15.2341
hadamard,4,256,4,8,160,early,13.1464
hadamard,4,256,4,8,120,all,46.8495
hadamard,4,256,4,8,120,mid,18.5199
hadamard,4,256,4,8,120,late,15.5797
hadamard,4,256,4,8,120,early,13.1662
hadamard,4,256,4,8,80,all,50.7896
hadamard,4,256,4,8,80,mid,18.7164
hadamard,4,256,4,8,80,late,16.3065
hadamard,4,256,4,8,80,early,13.1836
hadamard,4,256,4,8,40,all,58.5675
hadamard,4,256,4,8,40,mid,19.5067
hadamard,4,256,4,8,40,late,17.2217
hadamard,4,256,4,8,40,early,13.2706
hadamard,4,256,4,8,20,all,72.5254
hadamard,4,256,4,8,20,mid,20.7311
hadamard,4,256,4,8,20,late,18.8067
hadamard,4,256,4,8,20,early,13.3878
hadamard,4,256,4,4,160,all,57.1882
hadamard,4,256,4,4,160,mid,20.8596
hadamard,4,256,4,4,160,late,16.3673
hadamard,4,256,4,4,160,early,13.4034
hadamard,4,256,4,4,120,all,59.2094
hadamard,4,256,4,4,120,mid,21.0013
hadamard,4,256,4,4,120,late,16.8978
hadamard,4,256,4,4,120,early,13.4122
hadamard,4,256,4,4,80,all,63.2613
hadamard,4,256,4,4,80,mid,21.1996
hadamard,4,256,4,4,80,late,17.3848
hadamard,4,256,4,4,80,early,13.4491
hadamard,4,256,4,4,40,all,73.5410
hadamard,4,256,4,4,40,mid,21.8847
hadamard,4,256,4,4,40,late,18.5497
hadamard,4,256,4,4,40,early,13.5394
hadamard,4,256,4,4,20,all,89.6283
hadamard,4,256,4,4,20,mid,22.9298
hadamard,4,256,4,4,20,late,20.0170
hadamard,4,256,4,4,20,early,13.7175
fake,8,64,16,16,160,all,12.3911
fake,8,64,16,16,160,mid,12.3897
fake,8,64,16,16,160,late,12.3972
fake,8,64,16,16,160,early,12.4024
fake,8,64,16,16,120,all,12.6624
fake,8,64,16,16,120,mid,12.4555
fake,8,64,16,16,120,late,12.6045
fake,8,64,16,16,120,early,12.4089
fake,8,64,16,16,80,all,13.1520
fake,8,64,16,16,80,mid,12.5740
fake,8,64,16,16,80,late,12.9582
fake,8,64,16,16,80,early,12.3980
fake,8,64,16,16,40,all,14.5293
fake,8,64,16,16,40,mid,12.9755
fake,8,64,16,16,40,late,13.7578
fake,8,64,16,16,40,early,12.4158
fake,8,64,16,16,20,all,17.4173
fake,8,64,16,16,20,mid,14.0995
fake,8,64,16,16,20,late,14.8966
fake,8,64,16,16,20,early,12.4639
fake,8,64,16,12,160,all,14.2330
fake,8,64,16,12,160,mid,13.2825
fake,8,64,16,12,160,late,12.9039
fake,8,64,16,12,160,early,12.4470
fake,8,64,16,12,120,all,14.6554
fake,8,64,16,12,120,mid,13.3886
fake,8,64,16,12,120,late,13.1716
fake,8,64,16,12,120,early,12.4676
fake,8,64,16,12,80,all,15.2886
fake,8,64,16,12,80,mid,13.5449
fake,8,64,16,12,80,late,13.5313
fake,8,64,16,12,80,early,12.4781
fake,8,64,16,12,40,all,17.2663
fake,8,64,16,12,40,mid,14.1440
fake,8,64,16,12,40,late,14.3826
fake,8,64,16,12,40,early,12.4975
fake,8,64,16,12,20,all,21.2130
fake,8,64,16,12,20,mid,15.5536
fake,8,64,16,12,20,late,15.5615
fake,8,64,16,12,20,early,12.5644
fake,8,64,16,8,160,all,17.3245
fake,8,64,16,8,160,mid,14.4516
fake,8,64,16,8,160,late,13.3491
fake,8,64,16,8,160,early,12.6155
fake,8,64,16,8,120,all,17.9887
fake,8,64,16,8,120,mid,14.5791
fake,8,64,16,8,120,late,13.6255
fake,8,64,16,8,120,early,12.6166
fake,8,64,16,8,80,all,18.9666
fake,8,64,16,8,80,mid,14.8197
fake,8,64,16,8,80,late,14.0612
fake,8,64,16,8,80,early,12.6213
fake,8,64,16,8,40,all,21.7037
fake,8,64,16,8,40,mid,15.6655
fake,8,64,16,8,40,late,14.9487
fake,8,64,16,8,40,early,12.6682
fake,8,64,16,8,20,all,27.3577
fake,8,64,16,8,20,mid,16.9940
fake,8,64,16,8,20,late,16.3649
fake,8,64,16,8,20,early,12.7285
fake,8,64,16,4,160,all,29.8304
fake,8,64,16,4,160,mid,17.2752
fake,8,64,16,4,160,late,14.3799
fake,8,64,16,4,160,early,12.9584
fake,8,64,16,4,120,all,30.7988
fake,8,64,16,4,120,mid,17.4708
fake,8,64,16,4,120,late,14.6886
fake,8,64,16,4,120,early,12.9616
fake,8,64,16,4,80,all,32.7740
fake,8,64,16,4,80,mid,17.8189
fake,8,64,16,4,80,late,15.0989
fake,8,64,16,4,80,early,12.9721
fake,8,64,16,4,40,all,37.2724
fake,8,64,16,4,40,mid,18.5934
fake,8,64,16,4,40,late,16.1038
fake,8,64,16,4,40,early,13.0477
fake,8,64,16,4,20,all,44.7301
fake,8,64,16,4,20,mid,19.8495
fake,8,64,16,4,20,late,17.4131
fake,8,64,16,4,20,early,13.1263
fake,8,64,12,16,160,all,13.0744
fake,8,64,12,16,160,mid,12.6714
fake,8,64,12,16,160,late,12.6632
fake,8,64,12,16,160,early,12.4191
fake,8,64,12,16,120,all,13.3830
fake,8,64,12,16,120,mid,12.7363
fake,8,64,12,16,120,late,12.8972
fake,8,64,12,16,120,early,12.4300
fake,8,64,12,16,80,all,13.9142
fake,8,64,12,16,80,mid,12.8701
fake,8,64,12,16,80,late,13.2548
fake,8,64,12,16,80,early,12.4480
fake,8,64,12,16,40,all,15.4345
fake,8,64,12,16,40,mid,13.3972
fake,8,64,12,16,40,late,14.0944
fake,8,64,12,16,40,early,12.4744
fake,8,64,12,16,20,all,18.7353
fake,8,64,12,16,20,mid,14.6337
fake,8,64,12,16,20,late,15.3109
fake,8,64,12,16,20,early,12.5294
fake,8,64,12,12,160,all,16.2084
fake,8,64,12,12,160,mid,13.6965
fake,8,64,12,12,160,late,13.2453
fake,8,64,12,12,160,early,12.5789
fake,8,64,12,12,120,all,16.7817
fake,8,64,12,12,120,mid,13.7887
fake,8,64,12,12,120,late,13.5386
fake,8,64,12,12,120,early,12.5959
fake,8,64,12,12,80,all,17.5076
fake,8,64,12,12,80,mid,13.9748
fake,8,64,12,12,80,late,13.8982
fake,8,64,12,12,80,early,12.6204
fake,8,64,12,12,40,all,19.9211
fake,8,64,12,12,40,mid,14.6467
fake,8,64,12,12,40,late,14.7785
fake,8,64,12,12,40,early,12.6506
fake,8,64,12,12,20,all,24.7637
fake,8,64,12,12,20,mid,16.1013
fake,8,64,12,12,20,late,15.9998
fake,8,64,12,12,20,early,12.7182
fake,8,64,12,8,160,all,21.3366
fake,8,64,12,8,160,mid,14.8892
fake,8,64,12,8,160,late,13.5432
fake,8,64,12,8,160,early,12.7977
fake,8,64,12,8,120,all,22.3067
fake,8,64,12,8,120,mid,15.0203
fake,8,64,12,8,120,late,13.8502
fake,8,64,12,8,120,early,12.8136
fake,8,64,12,8,80,all,23.5504
fake,8,64,12,8,80,mid,15.2695
fake,8,64,12,8,80,late,14.2530
fake,8,64,12,8,80,early,12.8154
fake,8,64,12,8,40,all,27.2497
fake,8,64,12,8,40,mid,16.1215
fake,8,64,12,8,40,late,15.1490
fake,8,64,12,8,40,early,12.8820
fake,8,64,12,8,20,all,34.6831
fake,8,64,12,8,20,mid,17.5153
fake,8,64,12,8,20,late,16.5958
fake,8,64,12,8,20,early,12.9627
fake,8,64,12,4,160,all,34.2165
fake,8,64,12,4,160,mid,17.8046
fake,8,64,12,4,160,late,14.7264
fake,8,64,12,4,160,early,13.1885
fake,8,64,12,4,120,all,35.4005
fake,8,64,12,4,120,mid,17.9968
fake,8,64,12,4,120,late,15.0938
fake,8,64,12,4,120,early,13.1933
fake,8,64,12,4,80,all,37.6355
fake,8,64,12,4,80,mid,18.3602
fake,8,64,12,4,80,late,15.4783
fake,8,64,12,4,80,early,13.2194
fake,8,64,12,4,40,all,42.7394
fake,8,64,12,4,40,mid,19.1452
fake,8,64,12,4,40,late,16.4986
fake,8,64,12,4,40,early,13.3040
fake,8,64,12,4,20,all,51.8671
fake,8,64,12,4,20,mid,20.4161
fake,8,64,12,4,20,late,17.8623
fake,8,64,12,4,20,early,13.4243
fake,8,64,8,16,160,all,14.8295
fake,8,64,8,16,160,mid,13.4411
fake,8,64,8,16,160,late,12.9234
fake,8,64,8,16,160,early,12.4860
fake,8,64,8,16,120,all,15.2733
fake,8,64,8,16,120,mid,13.5548
fake,8,64,8,16,120,late,13.2220
fake,8,64,8,16,120,early,12.5024
fake,8,64,8,16,80,all,16.0735
fake,8,64,8,16,80,mid,13.7122
fake,8,64,8,16,80,late,13.6406
fake,8,64,8,16,80,early,12.5125
fake,8,64,8,16,40,all,18.3338
fake,8,64,8,16,40,mid,14.3854
fake,8,64,8,16,40,late,14.5733
fake,8,64,8,16,40,early,12.5479
fake,8,64,8,16,20,all,23.2552
fake,8,64,8,16,20,mid,15.7819
fake,8,64,8,16,20,late,15.8449
fake,8,64,8,16,20,early,12.6247
fake,8,64,8,12,160,all,21.8055
fake,8,64,8,12,160,mid,15.0253
fake,8,64,8,12,160,late,13.6255
fake,8,64,8,12,160,early,12.6728
fake,8,64,8,12,120,all,22.6262
fake,8,64,8,12,120,mid,15.1614
fake,8,64,8,12,120,late,13.9267
fake,8,64,8,12,120,early,12.6716
fake,8,64,8,12,80,all,23.8813
fake,8,64,8,12,80,mid,15.3519
fake,8,64,8,12,80,late,14.3574
fake,8,64,8,12,80,early,12.6904
fake,8,64,8,12,40,all,27.7234
fake,8,64,8,12,40,mid,16.1710
fake,8,64,8,12,40,late,15.3348
fake,8,64,8,12,40,early,12.7386
fake,8,64,8,12,20,all,34.7338
fake,8,64,8,12,20,mid,17.7118
fake,8,64,8,12,20,late,16.5909
fake,8,64,8,12,20,early,12.8232
fake,8,64,8,8,160,all,31.8006
fake,8,64,8,8,160,mid,15.9620
fake,8,64,8,8,160,late,13.8772
fake,8,64,8,8,160,early,12.8540
fake,8,64,8,8,120,all,33.2592
fake,8,64,8,8,120,mid,16.0865
fake,8,64,8,8,120,late,14.2505
fake,8,64,8,8,120,early,12.8626
fake,8,64,8,8,80,all,35.6536
fake,8,64,8,8,80,mid,16.3731
fake,8,64,8,8,80,late,14.7188
fake,8,64,8,8,80,early,12.8728
fake,8,64,8,8,40,all,41.3973
fake,8,64,8,8,40,mid,17.1812
fake,8,64,8,8,40,late,15.6911
fake,8,64,8,8,40,early,12.9417
fake,8,64,8,8,20,all,52.9062
fake,8,64,8,8,20,mid,18.6549
fake,8,64,8,8,20,late,17.1671
fake,8,64,8,8,20,early,13.0438
fake,8,64,8,4,160,all,37.6652
fake,8,64,8,4,160,mid,18.7464
fake,8,64,8,4,160,late,14.8411
fake,8,64,8,4,160,early,13.2629
fake,8,64,8,4,120,all,39.1545
fake,8,64,8,4,120,mid,18.9057
fake,8,64,8,4,120,late,15.2589
fake,8,64,8,4,120,early,13.2731
fake,8,64,8,4,80,all,41.7203
fake,8,64,8,4,80,mid,19.2001
fake,8,64,8,4,80,late,15.7311
fake,8,64,8,4,80,early,13.2908
fake,8,64,8,4,40,all,47.8321
fake,8,64,8,4,40,mid,19.9226
fake,8,64,8,4,40,late,16.8388
fake,8,64,8,4,40,early,13.3822
fake,8,64,8,4,20,all,58.8877
fake,8,64,8,4,20,mid,21.2109
fake,8,64,8,4,20,late,18.2419
fake,8,64,8,4,20,early,13.5242
fake,8,64,4,16,160,all,22.3947
fake,8,64,4,16,160,mid,14.9668
fake,8,64,4,16,160,late,13.8333
fake,8,64,4,16,160,early,12.6804
fake,8,64,4,16,120,all,23.3871
fake,8,64,4,16,120,mid,15.1259
fake,8,64,4,16,120,late,14.1956
fake,8,64,4,16,120,early,12.6774
fake,8,64,4,16,80,all,25.1500
fake,8,64,4,16,80,mid,15.3854
fake,8,64,4,16,80,late,14.7274
fake,8,64,4,16,80,early,12.7022
fake,8,64,4,16,40,all,29.3707
fake,8,64,4,16,40,mid,16.1841
fake,8,64,4,16,40,late,15.7217
fake,8,64,4,16,40,early,12.7671
fake,8,64,4,16,20,all,36.9492
fake,8,64,4,16,20,mid,17.5478
fake,8,64,4,16,20,late,17.0631
fake,8,64,4,16,20,early,12.8637
fake,8,64,4,12,160,all,35.9517
fake,8,64,4,12,160,mid,17.3761
fake,8,64,4,12,160,late,15.1587
fake,8,64,4,12,160,early,12.9470
fake,8,64,4,12,120,all,37.2433
fake,8,64,4,12,120,mid,17.5045
fake,8,64,4,12,120,late,15.4856
fake,8,64,4,12,120,early,12.9806
fake,8,64,4,12,80,all,39.3967
fake,8,64,4,12,80,mid,17.7757
fake,8,64,4,12,80,late,15.9301
fake,8,64,4,12,80,early,12.9781
fake,8,64,4,12,40,all,45.5346
fake,8,64,4,12,40,mid,18.4930
fake,8,64,4,12,40,late,16.9315
fake,8,64,4,12,40,early,13.0610
fake,8,64,4,12,20,all,55.9058
fake,8,64,4,12,20,mid,19.8833
fake,8,64,4,12,20,late,18.2284
fake,8,64,4,12,20,early,13.1494
fake,8,64,4,8,160,all,45.3435
fake,8,64,4,8,160,mid,18.3642
fake,8,64,4,8,160,late,15.1725
fake,8,64,4,8,160,early,13.1310
fake,8,64,4,8,120,all,47.1763
fake,8,64,4,8,120,mid,18.5208
fake,8,64,4,8,120,late,15.5963
fake,8,64,4,8,120,early,13.1484
fake,8,64,4,8,80,all,50.2222
fake,8,64,4,8,80,mid,18.7581
fake,8,64,4,8,80,late,16.1977
fake,8,64,4,8,80,early,13.1609
fake,8,64,4,8,40,all,58.0416
fake,8,64,4,8,40,mid,19.5228
fake,8,64,4,8,40,late,17.2183
fake,8,64,4,8,40,early,13.2424
fake,8,64,4,8,20,all,72.3472
fake,8,64,4,8,20,mid,20.7806
fake,8,64,4,8,20,late,18.7647
fake,8,64,4,8,20,early,13.3562
fake,8,64,4,4,160,all,56.2508
fake,8,64,4,4,160,mid,20.7204
fake,8,64,4,4,160,late,16.4709
fake,8,64,4,4,160,early,13.3933
fake,8,64,4,4,120,all,58.2072
fake,8,64,4,4,120,mid,20.8971
fake,8,64,4,4,120,late,16.8637
fake,8,64,4,4,120,early,13.3901
fake,8,64,4,4,80,all,62.4790
fake,8,64,4,4,80,mid,21.0911
fake,8,64,4,4,80,late,17.3991
fake,8,64,4,4,80,early,13.4240
fake,8,64,4,4,40,all,72.3319
fake,8,64,4,4,40,mid,21.8190
fake,8,64,4,4,40,late,18.5777
fake,8,64,4,4,40,early,13.5158
fake,8,64,4,4,20,all,88.2398
fake,8,64,4,4,20,mid,22.8843
fake,8,64,4,4,20,late,19.9282
fake,8,64,4,4,20,early,13.6712
fake,8,128,16,16,160,all,12.4017
fake,8,128,16,16,160,mid,12.3968
fake,8,128,16,16,160,late,12.4013
fake,8,128,16,16,160,early,12.3861
fake,8,128,16,16,120,all,12.6619
fake,8,128,16,16,120,mid,12.4678
fake,8,128,16,16,120,late,12.6046
fake,8,128,16,16,120,early,12.3945
fake,8,128,16,16,80,all,13.1553
fake,8,128,16,16,80,mid,12.5666
fake,8,128,16,16,80,late,12.9476
fake,8,128,16,16,80,early,12.3924
fake,8,128,16,16,40,all,14.5174
fake,8,128,16,16,40,mid,12.9872
fake,8,128,16,16,40,late,13.7347
fake,8,128,16,16,40,early,12.4225
fake,8,128,16,16,20,all,17.4088
fake,8,128,16,16,20,mid,14.0939
fake,8,128,16,16,20,late,14.8946
fake,8,128,16,16,20,early,12.4630
fake,8,128,16,12,160,all,14.2305
fake,8,128,16,12,160,mid,13.2953
fake,8,128,16,12,160,late,12.9189
fake,8,128,16,12,160,early,12.4589
fake,8,128,16,12,120,all,14.6746
fake,8,128,16,12,120,mid,13.3956
fake,8,128,16,12,120,late,13.1671
fake,8,128,16,12,120,early,12.4577
fake,8,128,16,12,80,all,15.2796
fake,8,128,16,12,80,mid,13.5475
fake,8,128,16,12,80,late,13.5292
fake,8,128,16,12,80,early,12.4834
fake,8,128,16,12,40,all,17.2562
fake,8,128,16,12,40,mid,14.1578
fake,8,128,16,12,40,late,14.3766
fake,8,128,16,12,40,early,12.5028
fake,8,128,16,12,20,all,21.2086
fake,8,128,16,12,20,mid,15.5658
fake,8,128,16,12,20,late,15.5509
fake,8,128,16,12,20,early,12.5588
fake,8,128,16,8,160,all,17.3234
fake,8,128,16,8,160,mid,14.4650
fake,8,128,16,8,160,late,13.3365
fake,8,128,16,8,160,early,12.6249
fake,8,128,16,8,120,all,17.9756
fake,8,128,16,8,120,mid,14.5756
fake,8,128,16,8,120,late,13.6401
fake,8,128,16,8,120,early,12.6189
fake,8,128,16,8,80,all,19.0016
fake,8,128,16,8,80,mid,14.8536
fake,8,128,16,8,80,late,14.0596
fake,8,128,16,8,80,early,12.6161
fake,8,128,16,8,40,all,21.7190
fake,8,128,16,8,40,mid,15.6671
fake,8,128,16,8,40,late,14.9391
fake,8,128,16,8,40,early,12.6613
fake,8,128,16,8,20,all,27.3583
fake,8,128,16,8,20,mid,16.9904
fake,8,128,16,8,20,late,16.3870
fake,8,128,16,8,20,early,12.7305
fake,8,128,16,4,160,all,29.8446
fake,8,128,16,4,160,mid,17.2952
fake,8,128,16,4,160,late,14.3716
fake,8,128,16,4,160,early,12.9474
fake,8,128,16,4,120,all,30.8242
fake,8,128,16,4,120,mid,17.4882
fake,8,128,16,4,120,late,14.7047
fake,8,128,16,4,120,early,12.9663
fake,8,128,16,4,80,all,32.7733
fake,8,128,16,4,80,mid,17.8215
fake,8,128,16,4,80,late,15.1027
fake,8,128,16,4,80,early,12.9724
fake,8,128,16,4,40,all,37.2404
fake,8,128,16,4,40,mid,18.6020
fake,8,128,16,4,40,late,16.0786
fake,8,128,16,4,40,early,13.0533
fake,8,128,16,4,20,all,44.6928
fake,8,128,16,4,20,mid,19.8929
fake,8,128,16,4,20,late,17.4049
fake,8,128,16,4,20,early,13.1276
fake,8,128,12,16,160,all,13.0672
fake,8,128,12,16,160,mid,12.6629
fake,8,128,12,16,160,late,12.6603
fake,8,128,12,16,160,early,12.4251
fake,8,128,12,16,120,all,13.3822
fake,8,128,12,16,120,mid,12.7357
fake,8,128,12,16,120,late,12.9042
fake,8,128,12,16,120,early,12.4291
fake,8,128,12,16,80,all,13.9070
fake,8,128,12,16,80,mid,12.8614
fake,8,128,12,16,80,late,13.2567
fake,8,128,12,16,80,early,12.4346
fake,8,128,12,16,40,all,15.4372
fake,8,128,12,16,40,mid,13.4013
fake,8,128,12,16,40,late,14.0925
fake,8,128,12,16,40,early,12.4820
fake,8,128,12,16,20,all,18.7650
fake,8,128,12,16,20,mid,14.6408
fake,8,128,12,16,20,late,15.3243
fake,8,128,12,16,20,early,12.5111
fake,8,128,12,12,160,all,16.2008
fake,8,128,12,12,160,mid,13.7015
fake,8,128,12,12,160,late,13.2594
fake,8,128,12,12,160,early,12.5831
fake,8,128,12,12,120,all,16.8034
fake,8,128,12,12,120,mid,13.7897
fake,8,128,12,12,120,late,13.5532
fake,8,128,12,12,120,early,12.5921
fake,8,128,12,12,80,all,17.5163
fake,8,128,12,12,80,mid,13.9714
fake,8,128,12,12,80,late,13.9149
fake,8,128,12,12,80,early,12.6105
fake,8,128,12,12,40,all,19.9251
fake,8,128,12,12,40,mid,14.6462
fake,8,128,12,12,40,late,14.7863
fake,8,128,12,12,40,early,12.6469
fake,8,128,12,12,20,all,24.7746
fake,8,128,12,12,20,mid,16.0834
fake,8,128,12,12,20,late,15.9797
fake,8,128,12,12,20,early,12.7220
fake,8,128,12,8,160,all,21.3474
fake,8,128,12,8,160,mid,14.8940
fake,8,128,12,8,160,late,13.5363
fake,8,128,12,8,160,early,12.8031
fake,8,128,12,8,120,all,22.2821
fake,8,128,12,8,120,mid,15.0260
fake,8,128,12,8,120,late,13.8637
fake,8,128,12,8,120,early,12.8087
fake,8,128,12,8,80,all,23.5618
fake,8,128,12,8,80,mid,15.2692
fake,8,128,12,8,80,late,14.2627
fake,8,128,12,8,80,early,12.8229
fake,8,128,12,8,40,all,27.2719
fake,8,128,12,8,40,mid,16.1272
fake,8,128,12,8,40,late,15.1531
fake,8,128,12,8,40,early,12.8845
fake,8,128,12,8,20,all,34.7070
fake,8,128,12,8,20,mid,17.5278
fake,8,128,12,8,20,late,16.6008
fake,8,128,12,8,20,early,12.9556
fake,8,128,12,4,160,all,34.2724
fake,8,128,12,4,160,mid,17.8144
fake,8,128,12,4,160,late,14.7459
fake,8,128,12,4,160,early,13.2008
fake,8,128,12,4,120,all,35.4525
fake,8,128,12,4,120,mid,18.0270
fake,8,128,12,4,120,late,15.0882
fake,8,128,12,4,120,early,13.1985
fake,8,128,12,4,80,all,37.6832
fake,8,128,12,4,80,mid,18.3590
fake,8,128,12,4,80,late,15.4849
fake,8,128,12,4,80,early,13.2237
fake,8,128,12,4,40,all,42.7758
fake,8,128,12,4,40,mid,19.1586
fake,8,128,12,4,40,late,16.5176
fake,8,128,12,4,40,early,13.2985
fake,8,128,12,4,20,all,51.8677
fake,8,128,12,4,20,mid,20.4222
fake,8,128,12,4,20,late,17.8773
fake,8,128,12,4,20,early,13.4300
fake,8,128,8,16,160,all,14.8354
fake,8,128,8,16,160,mid,13.4376
fake,8,128,8,16,160,late,12.9147
fake,8,128,8,16,160,early,12.5017
fake,8,128,8,16,120,all,15.2896
fake,8,128,8,16,120,mid,13.5454
fake,8,128,8,16,120,late,13.2299
fake,8,128,8,16,120,early,12.5004
fake,8,128,8,16,80,all,16.0725
fake,8,128,8,16,80,mid,13.7219
fake,8,128,8,16,80,late,13.6609
fake,8,128,8,16,80,early,12.5093
fake,8,128,8,16,40,all,18.3227
fake,8,128,8,16,40,mid,14.3983
fake,8,128,8,16,40,late,14.5883
fake,8,128,8,16,40,early,12.5409
fake,8,128,8,16,20,all,23.2741
fake,8,128,8,16,20,mid,15.8068
fake,8,128,8,16,20,late,15.8485
fake,8,128,8,16,20,early,12.6219
fake,8,128,8,12,160,all,21.7731
fake,8,128,8,12,160,mid,15.0210
fake,8,128,8,12,160,late,13.6267
fake,8,128,8,12,160,early,12.6792
fake,8,128,8,12,120,all,22.6663
fake,8,128,8,12,120,mid,15.1747
fake,8,128,8,12,120,late,13.9368
fake,8,128,8,12,120,early,12.6850
fake,8,128,8,12,80,all,23.9098
fake,8,128,8,12,80,mid,15.3457
fake,8,128,8,12,80,late,14.3595
fake,8,128,8,12,80,early,12.6953
fake,8,128,8,12,40,all,27.7232
fake,8,128,8,12,40,mid,16.1957
fake,8,128,8,12,40,late,15.3428
fake,8,128,8,12,40,early,12.7547
fake,8,128,8,12,20,all,34.7984
fake,8,128,8,12,20,mid,17.7042
fake,8,128,8,12,20,late,16.5964
fake,8,128,8,12,20,early,12.8339
fake,8,128,8,8,160,all,31.8439
fake,8,128,8,8,160,mid,15.9675
fake,8,128,8,8,160,late,13.8730
fake,8,128,8,8,160,early,12.8575
fake,8,128,8,8,120,all,33.2454
fake,8,128,8,8,120,mid,16.0877
fake,8,128,8,8,120,late,14.2585
fake,8,128,8,8,120,early,12.8667
fake,8,128,8,8,80,all,35.7166
fake,8,128,8,8,80,mid,16.3575
fake,8,128,8,8,80,late,14.7271
fake,8,128,8,8,80,early,12.8772
fake,8,128,8,8,40,all,41.4570
fake,8,128,8,8,40,mid,17.1695
fake,8,128,8,8,40,late,15.6802
fake,8,128,8,8,40,early,12.9390
fake,8,128,8,8,20,all,53.0076
fake,8,128,8,8,20,mid,18.6355
fake,8,128,8,8,20,late,17.1626
fake,8,128,8,8,20,early,13.0289
fake,8,128,8,4,160,all,37.7104
fake,8,128,8,4,160,mid,18.7663
fake,8,128,8,4,160,late,14.8341
fake,8,128,8,4,160,early,13.2572
fake,8,128,8,4,120,all,39.1854
fake,8,128,8,4,120,mid,18.9410
fake,8,128,8,4,120,late,15.2427
fake,8,128,8,4,120,early,13.2705
fake,8,128,8,4,80,all,41.7931
fake,8,128,8,4,80,mid,19.2157
fake,8,128,8,4,80,late,15.7177
fake,8,128,8,4,80,early,13.2924
fake,8,128,8,4,40,all,47.8858
fake,8,128,8,4,40,mid,19.9326
fake,8,128,8,4,40,late,16.8393
fake,8,128,8,4,40,early,13.3884
fake,8,128,8,4,20,all,58.8981
fake,8,128,8,4,20,mid,21.1905
fake,8,128,8,4,20,late,18.2312
fake,8,128,8,4,20,early,13.5056
fake,8,128,4,16,160,all,22.3813
fake,8,128,4,16,160,mid,14.9677
fake,8,128,4,16,160,late,13.8332
fake,8,128,4,16,160,early,12.6728
fake,8,128,4,16,120,all,23.4064
fake,8,128,4,16,120,mid,15.1363
fake,8,128,4,16,120,late,14.2067
fake,8,128,4,16,120,early,12.6724
fake,8,128,4,16,80,all,25.1661
fake,8,128,4,16,80,mid,15.3919
fake,8,128,4,16,80,late,14.7266
fake,8,128,4,16,80,early,12.7096
fake,8,128,4,16,40,all,29.3995
fake,8,128,4,16,40,mid,16.1828
fake,8,128,4,16,40,late,15.7416
fake,8,128,4,16,40,early,12.7577
fake,8,128,4,16,20,all,36.9631
fake,8,128,4,16,20,mid,17.5481
fake,8,128,4,16,20,late,17.0651
fake,8,128,4,16,20,early,12.8390
fake,8,128,4,12,160,all,35.9798
fake,8,128,4,12,160,mid,17.3801
fake,8,128,4,12,160,late,15.1454
fake,8,128,4,12,160,early,12.9699
fake,8,128,4,12,120,all,37.2437
fake,8,128,4,12,120,mid,17.5256
fake,8,128,4,12,120,late,15.4838
fake,8,128,4,12,120,early,12.9785
fake,8,128,4,12,80,all,39.4988
fake,8,128,4,12,80,mid,17.7751
fake,8,128,4,12,80,late,15.9506
fake,8,128,4,12,80,early,12.9949
fake,8,128,4,12,40,all,45.6245
fake,8,128,4,12,40,mid,18.4938
fake,8,128,4,12,40,late,16.9316
fake,8,128,4,12,40,early,13.0650
fake,8,128,4,12,20,all,55.8631
fake,8,128,4,12,20,mid,19.8835
fake,8,128,4,12,20,late,18.2398
fake,8,128,4,12,20,early,13.1584
fake,8,128,4,8,160,all,45.3944
fake,8,128,4,8,160,mid,18.3645
fake,8,128,4,8,160,late,15.1676
fake,8,128,4,8,160,early,13.1332
fake,8,128,4,8,120,all,47.1874
fake,8,128,4,8,120,mid,18.5091
fake,8,128,4,8,120,late,15.6007
fake,8,128,4,8,120,early,13.1436
fake,8,128,4,8,80,all,50.2502
fake,8,128,4,8,80,mid,18.7692
fake,8,128,4,8,80,late,16.1900
fake,8,128,4,8,80,early,13.1644
fake,8,128,4,8,40,all,58.0630
fake,8,128,4,8,40,mid,19.5161
fake,8,128,4,8,40,late,17.2120
fake,8,128,4,8,40,early,13.2422
fake,8,128,4,8,20,all,72.2971
fake,8,128,4,8,20,mid,20.7845
fake,8,128,4,8,20,late,18.7625
fake,8,128,4,8,20,early,13.3628
fake,8,128,4,4,160,all,56.2643
fake,8,128,4,4,160,mid,20.7408
fake,8,128,4,4,160,late,16.4768
fake,8,128,4,4,160,early,13.3848
fake,8,128,4,4,120,all,58.1796
fake,8,128,4,4,120,mid,20.8985
fake,8,128,4,4,120,late,16.8821
fake,8,128,4,4,120,early,13.3977
fake,8,128,4,4,80,all,62.5154
fake,8,128,4,4,80,mid,21.1255
fake,8,128,4,4,80,late,17.4146
fake,8,128,4,4,80,early,13.4235
fake,8,128,4,4,40,all,72.4153
fake,8,128,4,4,40,mid,21.8143
fake,8,128,4,4,40,late,18.5525
fake,8,128,4,4,40,early,13.5181
fake,8,128,4,4,20,all,88.3858
fake,8,128,4,4,20,mid,22.9011
fake,8,128,4,4,20,late,19.9146
fake,8,128,4,4,20,early,13.6855
fake,8,256,16,16,160,all,12.3875
